304702,80.23,8644,188,11340
304719,79.39,8744,208,11580
304736,79.37,8808,216,11640
304753,79.78,9040,244,11560
304770,79.82,9036,300,11140
304787,79.39,8836,272,11356
304804,79.39,8804,176,11408
304821,79.80,8788,180,11360
304838,79.80,8720,128,11428
304855,79.37,8728,108,11352
304872,79.39,8804,152,11708
304889,79.82,8732,244,11836
304906,79.35,8844,320,11644
304923,79.35,8992,240,11624
304940,79.37,8800,388,11292
304957,79.37,8708,300,11456
304974,80.21,8876,216,11340
304991,79.78,8864,232,11232
305008,79.35,8820,220,11240
305025,80.21,8616,212,11228
305042,80.21,8696,240,11308
305059,79.39,8640,224,11480
305076,79.39,8724,112,11732
305093,79.39,8872,196,11736
305110,80.23,8980,504,11608
305127,80.21,8748,388,11536
305144,80.21,8872,312,11664
305161,79.35,8740,232,11372
305178,79.35,8620,356,11432
305195,79.34,9064,128,11684
305212,79.76,8156,100,12504
305229,80.16,8020,-220,10264
305246,79.71,6632,-364,11308
305263,79.23,5728,-160,11380
305280,79.13,5980,648,10352
305297,79.01,5804,-4,11140
305314,79.70,6280,332,10976
305331,78.67,6052,32,11520
305348,78.79,5916,-112,11004
305365,78.51,5668,44,11100
305382,77.76,6412,80,11116
305399,77.40,5888,-228,11756
305416,76.54,6196,112,10916
305433,76.92,6116,112,11536
305450,76.81,6552,-40,11232
305467,76.30,6536,444,11696
305484,75.31,6068,-40,11104
305501,74.69,6268,-160,11388
305517,73.62,6356,-32,10940
305533,72.56,5880,-244,11412
305549,71.82,6432,-12,11268
305565,71.12,6156,-244,11928
305581,71.21,6288,-80,11300
305597,70.47,6268,-232,11300
305613,69.65,6152,-104,11480
305629,68.00,6140,-192,11968
305645,67.91,6392,-16,11732
305661,66.58,5828,-140,11560
305677,66.03,6468,-44,11324
305693,65.03,5912,-228,11512
305709,63.64,5564,52,11772
305725,62.12,5640,-228,11236
305741,60.99,5748,-136,11240
305757,59.84,5856,-76,11428
305773,59.06,6264,-28,11560
305789,58.31,5628,-284,11536
305804,57.02,5692,-276,11484
305819,56.70,5776,152,11324
305834,55.46,5992,-256,11828
305849,55.48,5908,-284,11868
305864,56.34,6280,-236,11680
305882,108.44,6000,-264,11880
305900,101.03,5844,-76,11764
305918,106.36,5824,40,11864
305936,106.28,5868,-144,11232
305957,147.92,6256,-108,11696
305975,99.68,6180,-264,12124
305993,97.82,6120,-104,12408
306007,35.81,6352,-284,11896
306021,34.06,6328,32,11860
306035,33.60,6492,16,11736
306049,31.81,6396,-124,11520
306063,30.46,6008,32,12304
306077,29.50,6308,-172,11840
306091,28.09,6160,-204,12176
306105,26.26,6376,-200,12284
306119,25.23,6244,-336,12284
306132,23.77,5844,-112,12592
306145,22.40,6204,-316,12096
306158,21.01,6244,-116,12060
306171,20.03,5964,-120,12824
306184,17.72,6432,56,11804
306197,16.74,6004,-184,12100
306210,14.83,6196,-296,12208
306223,13.81,6548,-92,12048
306236,11.44,7060,-76,12272
306249,9.14,7132,-216,11560
306262,8.47,5876,-232,12288
306275,6.16,6192,-144,11640
306287,5.08,9476,-1064,23304
306299,4.87,32767,11456,-32768
306311,3.69,32767,13924,32767
306323,5.49,25956,7652,7620
306335,4.15,32767,-5292,-19488
306347,4.17,-8920,-1984,11600
306359,4.51,-4228,-1736,10564
306371,6.05,-5564,1508,-792
306383,4.97,-10720,-2032,28708
306395,5.02,-12928,200,17660
306407,4.56,3024,-3604,6992
306419,4.92,4532,-3016,4328
306431,5.64,13712,1620,13200
306444,6.41,12948,-3096,18856
306456,4.61,5416,3004,9328
306468,4.56,14344,368,5120
306480,4.56,15528,-3356,9796
306492,4.56,7136,-1028,17948
306504,4.15,5264,476,10660
306516,4.56,9060,708,9016
306528,5.02,9404,-376,10148
306540,4.61,8636,-956,14940
306552,4.61,7880,-56,10204
306564,5.08,7536,-24,9480
306576,5.08,7512,-560,14496
306588,5.54,7380,-760,14020
306600,5.54,6592,280,13260
306612,5.54,7712,-400,12252
306624,5.08,8000,-492,12016
306636,5.08,8384,-244,11796
306648,5.08,8072,-24,11332
306660,4.61,7812,-52,11824
306672,4.61,8008,-224,12128
306684,4.61,8352,-400,11620
306696,4.61,8648,-376,10528
306708,4.61,8816,-212,10596
306720,4.61,8184,-236,11580
306732,4.61,7596,-176,12504
306744,4.61,7776,-100,12348
306756,5.49,8548,-264,11948
306768,4.61,8136,-488,11124
306780,5.08,8184,-356,11540
306792,5.08,7972,-452,12680
306804,5.08,7652,-248,12432
306816,5.08,7692,-288,11964
306828,5.08,8204,-412,12080
306840,4.61,8188,-228,11204
306852,4.61,8348,-168,10960
306864,4.61,8036,-228,12152
306876,4.61,7896,-184,12516
306888,5.08,7800,-236,11912
306900,5.08,8044,-544,12108
306912,4.61,8252,-440,11264
306924,5.08,8224,-232,11528
306936,4.61,7744,-236,12532
306948,4.61,7632,-172,12124
306960,4.61,8100,-164,11940
306972,4.61,8268,-396,11852
306984,4.61,8204,-288,11080
306996,4.61,8200,-284,11928
307008,4.61,7780,-336,12720
307020,4.61,7560,-240,12268
307032,5.08,8020,-276,12072
307044,4.61,8172,-308,11740
307056,4.61,8136,-160,11108
307068,4.61,8008,-128,12088
307080,4.61,7932,-296,12608
307092,4.61,7768,-244,11920
307104,5.08,7984,-416,12276
307116,4.61,8176,-436,11872
307128,4.61,8152,-240,11276
307140,4.61,8016,-348,12148
307152,4.61,7716,-304,12496
307164,4.61,7904,-164,11832
307176,4.61,8104,-352,12200
307188,4.61,8132,-416,11436
307200,4.61,8148,-164,11228
307212,4.61,8148,-192,12368
307224,4.61,7648,-244,12268
307236,4.61,7908,-336,11996
307248,4.61,8176,-444,12064
307260,4.61,8252,-316,11320
307272,4.61,8080,-264,11340
307284,4.61,8016,-364,12188
307296,4.61,7964,-256,12184
307308,4.61,7868,-344,12240
307320,4.61,8044,-296,11848
307332,4.61,8240,-244,11508
307344,4.61,8148,-268,11616
307356,4.60,7872,-324,12292
307368,4.61,7816,-288,12116
307380,4.61,7952,-276,12064
307392,4.63,8092,-328,11752
307404,4.61,8164,-300,11396
307416,4.61,8132,-296,11760
307428,4.61,7944,-300,12356
307440,4.61,7608,-272,12288
307452,4.61,8052,-236,12104
307464,4.61,8104,-416,11848
307476,4.61,8036,-336,11552
307488,4.61,8092,-288,11780
307500,4.63,7876,-256,12172
307512,5.08,7840,-360,12460
307524,4.61,7896,-300,11980
307536,4.61,8208,-420,11748
307548,4.61,8120,-176,11392
307560,4.61,8096,-280,11736
307572,4.61,7964,-288,12444
307584,4.61,7952,-260,12060
307596,4.61,7980,-216,12076
307608,4.61,8096,-412,11804
307620,4.61,8120,-308,11448
307632,4.63,8116,-348,11740
307644,4.61,7764,-300,12416
307656,4.61,7896,-112,12104
307668,4.61,8176,-240,11980
307680,4.61,8080,-408,11772
307692,4.61,8116,-308,11512
307704,4.61,8124,-264,12056
307716,4.61,7972,-256,12480
307728,4.61,7844,-268,11836
307740,4.61,7900,-416,12004
307752,4.61,8080,-384,11840
307764,4.61,8200,-272,11496
307776,4.61,7948,-348,12160
307788,4.61,7848,-232,12364
307800,4.61,7904,-192,11956
307812,4.61,7976,-320,12244
307824,4.61,8068,-344,11516
307836,4.61,8148,-316,11356
307848,4.61,8032,-240,12140
307860,4.61,7732,-284,12292
307872,4.61,7868,-324,12036
307884,5.08,8156,-320,12140
307896,4.61,8028,-280,11672
307908,4.61,8160,-288,11696
307920,4.61,8100,-228,12216
307932,4.61,7884,-168,12096
307944,4.61,7788,-352,11988
307956,4.61,8100,-456,12000
307968,4.61,8080,-372,11344
307980,4.61,8080,-264,11768
307992,4.61,7840,-280,12100
308004,4.61,7932,-128,12224
308016,4.61,7900,-284,12080
308028,4.61,7868,-420,11916
308040,4.61,8132,-336,11532
308052,4.61,8124,-216,11756
308064,4.61,7820,-236,12152
308076,4.61,8048,-192,10480
308088,5.08,9696,-144,9176
308100,5.08,6500,-348,13656
308112,5.54,7160,-260,14492
308124,5.54,6844,180,9636
308136,5.54,5080,-360,10628
308148,5.08,5836,-1220,13800
308160,4.63,8988,-316,13984
308172,4.61,9432,244,12152
308184,4.61,9840,-336,11520
308196,4.63,8476,-760,10988
308208,4.15,8020,-232,11872
308220,4.15,6972,112,12584
308232,4.17,7972,-668,13084
308244,4.15,8668,-616,12532
308256,4.58,8616,-68,11224
308268,4.56,8324,-148,10812
308280,4.56,8108,-404,12464
308292,4.12,8816,-836,13652
308304,4.51,7856,64,12480
308316,4.51,8212,-928,14068
308328,4.51,7896,-828,12552
308340,4.51,9272,304,8916
308352,4.92,8588,400,9252
308364,5.33,7884,588,12024
308376,5.75,9808,-548,12260
308389,6.16,9652,-1156,11904
308402,6.57,10180,-940,11912
308415,6.98,9260,876,9440
308428,8.27,9464,1412,8520
308441,8.27,8196,616,11760
308454,6.98,8204,760,12196
308467,9.60,6944,-452,10692
308480,9.60,8664,124,15156
308493,9.60,11964,-604,11500
308506,10.07,14440,-2680,11392
308519,10.12,13836,-1076,13664
308532,10.22,7776,-80,11236
308545,9.50,7912,-64,10816
308558,9.50,7776,800,12008
308571,9.14,6804,1532,9532
308584,9.55,10072,3200,8728
308597,9.60,11232,3432,5268
308610,10.07,11060,276,9296
308623,10.07,7952,16,14344
308636,10.07,4392,296,11416
308649,10.07,12740,-1752,6776
308662,9.60,14580,-240,4080
308675,9.60,13848,-368,7096
308688,9.66,11280,-1752,7976
308701,10.07,8656,-1532,16944
308714,10.12,7784,-492,19004
308727,10.07,13900,1184,11860
308740,9.66,10452,348,2696
308753,10.12,14440,88,5908
308766,10.12,11092,104,11536
308779,10.17,9996,1436,12712
308792,10.22,12328,776,9704
308805,10.27,14136,1836,6676
308818,9.55,16276,176,12120
308831,9.66,15108,-612,13036
308844,10.22,16984,-1296,8956
308857,12.28,16584,-2156,20148
308870,10.89,16596,-1788,12908
308883,11.82,15764,-1744,14576
308896,12.54,15068,-768,12696
308909,12.28,15016,-180,12144
308922,13.36,14904,28,11660
308935,13.93,14292,772,11604
308948,16.65,13888,836,13064
308961,14.34,13700,1152,12972
308974,15.21,13912,1724,13420
308987,18.02,13872,2400,14228
309000,17.97,14968,3504,13864
309013,19.26,15412,3672,14076
309026,19.31,15344,4064,13440
309039,20.77,16124,3956,14140
309052,21.42,16236,4564,14068
309065,22.60,15804,5016,14160
309079,23.38,15064,4440,14948
309092,11.87,14444,2664,16028
309105,11.40,13228,1072,17468
309118,11.46,12776,416,16656
309131,12.33,11848,-468,15408
309144,12.31,9588,-1560,12500
309157,12.28,5860,-4328,10260
309170,12.28,4868,-5224,9428
309183,13.21,7248,-5616,12276
309196,14.70,7720,-4220,9928
309209,19.28,7740,-3036,12280
309222,18.35,8160,-1964,11932
309235,18.76,7260,-1540,11972
309248,20.34,5644,-676,10244
309261,21.16,6196,-1528,13052
309274,21.95,5632,-416,12064
309287,22.71,8064,1100,10588
309301,23.91,8464,1908,9424
309315,24.30,6492,1200,10988
309329,25.12,5084,-1060,10564
309343,25.95,3968,-420,11452
