386922,80.38,9156,236,11292
386939,79.99,9032,236,11220
386956,79.99,9048,176,11600
386973,79.99,8996,192,11232
386990,79.97,8940,156,11496
387007,79.99,9016,192,11124
387024,79.58,8948,144,11180
387041,79.99,9052,296,11540
387058,79.58,9096,248,11384
387075,79.58,9064,224,11492
387092,79.61,9132,228,11244
387109,79.61,9000,232,11348
387126,79.59,9004,280,11348
387143,79.99,8964,176,11192
387160,79.99,9060,132,11280
387177,79.58,8872,224,11492
387194,79.59,8972,248,11400
387211,79.58,8984,240,11324
387228,79.59,9136,204,11256
387245,79.99,9048,148,11528
387262,79.99,9148,220,11620
387279,80.42,9152,272,11316
387296,79.99,8956,180,11288
387313,79.59,8852,140,11356
387330,79.59,8920,236,11528
387347,79.59,8904,120,11448
387364,80.42,9036,156,11256
387381,79.56,9044,120,11388
387398,80.42,9060,192,11556
387415,80.40,9152,260,10980
387432,79.56,8876,148,11072
387449,79.95,9440,244,12032
387466,79.56,8836,224,12112
387483,79.54,8920,364,11164
387500,79.54,8992,132,11324
387517,79.52,8756,276,11356
387534,80.31,8936,96,11836
387551,79.52,9000,244,11292
387568,79.51,9248,232,12720
387585,80.74,9332,480,12508
387602,79.85,5216,-356,14732
387619,79.80,9292,476,9900
387636,79.75,8816,-664,12404
387653,79.30,8340,1668,11416
387670,80.09,3084,1220,9136
387687,78.75,5440,-368,10192
387704,78.67,4820,376,8188
387721,78.55,5480,196,12112
387738,78.41,6164,216,8140
387755,79.11,6208,-292,9672
387772,78.53,6816,60,12784
387789,78.77,7344,156,11884
387806,78.15,8116,-600,12176
387823,77.91,8540,-160,13708
387840,78.50,7856,-436,15932
387857,77.36,8032,312,13828
387874,76.63,7636,-408,10776
387891,76.66,6604,-40,10568
387908,75.89,6456,-20,12004
387925,75.48,5860,340,11784
387942,75.07,6752,-548,9536
387959,75.44,5964,88,11364
387976,74.95,7312,-408,11100
387993,74.88,8504,-112,11668
388009,74.35,6888,-124,11696
