507702,55.43,8404,-148,11336
507717,55.07,8872,-1152,13296
507732,55.12,9316,-384,10088
507751,116.71,8208,-660,10628
507770,115.32,8380,-712,10800
507789,112.26,9004,-1320,9816
507808,113.81,7328,-956,11800
507827,112.40,7632,-600,12892
507846,111.39,8592,-668,11712
507865,110.82,6248,-872,14260
507884,109.40,7508,-572,12180
507902,107.53,7924,-512,12168
507920,108.20,7184,-840,11084
507935,47.57,7168,-704,11016
507950,46.68,6884,-676,12032
507965,45.77,7836,-640,11248
507980,44.44,7516,-900,10812
507995,43.51,7824,-1120,12468
508010,43.00,6276,-1068,13260
508025,42.46,7672,-844,10668
508040,41.06,5596,-908,12536
508055,40.90,6652,-448,11572
508069,39.03,7092,-1256,11244
508083,38.47,6032,-932,12816
508097,37.90,6604,-1204,11300
508111,36.01,7548,-200,11728
508125,35.86,6876,-520,11360
508139,34.78,6284,-1356,11964
508153,34.16,5996,-324,11876
508167,33.92,6508,-872,11460
508181,33.24,6648,-928,11408
508195,32.57,6640,-728,11148
508209,31.86,6288,-636,12184
508223,31.13,6820,-1148,10936
508237,30.82,6128,-1056,12776
508251,29.64,6996,-1060,12296
508265,28.86,7004,-752,12648
508279,28.50,6788,-840,13248
508293,27.27,7948,-892,10592
508307,26.91,6764,-524,11624
508321,25.67,7604,-676,11940
508335,25.26,7700,-892,13076
508349,24.85,6868,-340,10620
508362,23.15,6968,-728,10552
508375,22.81,7400,-280,14248
508388,21.57,6168,-316,13484
508401,21.16,6464,-620,11524
508414,19.48,7816,-1308,10136
508427,18.66,7168,-848,12696
508440,17.82,7060,-880,12840
508453,17.84,7744,-416,11944
508466,16.14,7180,-188,11984
508479,15.25,6496,-736,11648
508492,14.39,6452,-560,13068
508505,13.51,7052,-908,10252
508518,12.62,8544,-1148,10980
508531,10.87,6824,-824,12696
508544,10.43,9656,-612,10920
508557,9.55,9116,-180,11960
508570,8.71,9424,-580,10560
508583,7.79,9900,-140,13596
508596,7.37,9580,-672,11072
508608,6.11,7476,-64,12784
508620,4.92,11244,1460,13076
508632,4.20,32767,1108,-6448
508644,5.64,32767,-25376,32767
508656,5.59,32767,3084,-6124
508668,4.92,24260,1100,9936
508680,5.95,20360,-288,1432
508692,5.33,7436,6092,6264
508705,6.36,-600,-1052,1144
508718,6.16,-16920,-932,32767
508730,5.75,-1320,3320,4480
508742,6.11,2792,-3416,19608
508755,6.88,12104,56,3776
508767,5.95,18012,1412,7688
508779,5.95,8404,1184,19324
508791,5.95,9396,-692,5980
508803,5.95,8504,-2700,15232
508815,5.95,9456,-96,9664
508827,5.95,7192,1056,10768
508840,6.83,7460,-456,13368
508853,6.83,9496,-720,10352
508866,6.83,7152,-32,14884
508879,6.83,8496,220,10416
508891,5.95,8796,-292,11624
508903,5.95,9092,-228,9712
508915,5.95,7992,-100,13176
508928,6.83,8260,144,12500
508941,6.83,8252,216,11348
508954,6.81,8456,-256,11352
508967,6.83,8212,-128,11632
508980,6.83,8292,52,12096
508993,6.83,8452,56,11920
509006,6.83,8244,-164,11328
509019,6.83,8524,-416,11140
509032,6.83,8524,-560,11696
509045,6.83,8408,-20,12132
509057,5.95,8240,-72,12360
509069,5.95,8556,-232,11392
509082,6.83,8380,-292,11456
509095,6.83,8472,-228,11548
509108,6.83,8508,-88,11696
509120,5.95,8564,-108,11928
509133,6.83,8388,0,11608
509146,6.83,8304,-56,11880
509159,6.83,8264,-272,11964
509172,6.83,8516,-80,11004
509185,6.83,8392,-44,11736
509198,6.83,8320,-144,11908
509211,6.81,8300,-168,11628
509224,6.83,8336,-312,12144
509237,6.83,8568,-212,11200
509250,6.83,8448,-128,11516
509263,6.83,8464,-244,12188
509275,5.95,8156,-132,11688
509288,6.83,8428,-340,12072
509301,6.83,8744,-196,11360
509314,6.83,8520,40,11472
509327,6.83,8264,-168,12172
509340,6.83,8164,-112,11752
509353,6.83,8280,-100,11720
509366,6.83,8616,-128,11396
509379,6.83,8512,-48,11108
509391,5.95,8312,-212,11976
509403,5.95,8156,-200,11896
509415,5.95,8216,-56,11688
509428,6.83,8372,-356,11988
509441,6.83,8444,-124,11216
509454,6.83,8400,-112,11892
509466,5.95,8308,-216,11832
509478,5.95,8468,-32,11504
509491,6.83,8408,-332,11952
509504,6.83,8288,-272,11708
509517,6.83,8412,-96,11344
509530,6.83,8512,-196,11892
509542,5.95,8260,-100,11680
509555,6.83,8384,-64,11904
