528449,79.25,9016,-68,11344
528466,79.64,8944,-68,11336
528483,79.25,8908,-40,11508
528500,80.09,9012,-16,11332
528517,79.64,9108,-36,11164
528534,79.25,9060,72,11172
528551,79.25,9032,32,11508
528568,79.25,8960,-60,11252
528585,79.25,8988,-80,11132
528602,79.64,9012,-52,11480
528619,79.23,8940,-76,11276
528636,79.23,8840,-96,11272
528653,79.25,8928,-116,11308
528670,79.64,9004,-16,11580
528687,79.64,8948,60,11464
528704,79.25,9036,-12,11480
528721,79.23,9040,-44,11164
528738,79.23,9136,0,11356
528755,79.23,9088,-16,11232
528772,79.64,8944,-20,11308
528789,79.25,8908,-52,11404
528806,80.09,8860,0,11272
528823,80.09,8880,-28,11248
528840,79.25,8796,-60,11360
528857,79.23,9000,-16,11600
528874,79.23,9060,0,11392
528891,79.64,9032,-128,11336
528908,79.23,9104,-112,11596
528925,79.25,9160,16,11260
528942,79.25,8948,-8,11364
528959,79.64,8976,4,11284
528976,80.50,8920,-32,11380
528993,79.64,8940,-128,11336
529010,79.25,8880,-16,11368
529027,79.22,8912,92,11368
529044,79.23,8888,-36,11632
529061,80.07,9120,-92,11396
529078,80.47,9048,-36,11364
529095,79.20,9060,-40,11416
529112,80.06,8924,-48,11172
529129,79.59,8956,4,11244
529146,79.59,8872,-128,11520
529163,79.22,8908,-60,11168
529180,79.20,8856,-80,11404
529197,79.20,8884,-124,11460
529214,79.20,8972,-40,11312
529231,79.59,8964,-88,11448
529248,79.20,8968,0,11300
529265,79.20,9064,-92,11476
529282,79.58,9008,-116,11376
529299,79.18,9084,-60,11500
529316,80.04,8948,-52,11428
529333,80.04,8852,-156,11424
529350,79.58,8940,-64,11380
529367,79.61,8800,-80,11364
529384,79.20,8860,-20,11240
529401,79.20,9016,-44,11484
529418,79.18,9020,-84,11676
529435,79.58,8988,-92,11804
529452,79.18,8972,-20,11844
529469,80.00,8952,-32,11796
529486,79.16,8844,36,11864
529503,79.13,8468,-712,11384
529520,79.51,7980,764,11004
529537,79.92,3560,-1300,8464
529554,79.37,3480,-1008,11376
529571,78.84,2400,-1368,12200
529588,78.62,4256,-296,9256
529605,78.34,3552,228,10528
529622,78.82,4688,448,12212
529639,77.95,4496,-712,12576
529656,77.48,5640,-272,10392
529673,76.93,5024,32,12220
529690,76.33,5564,-208,13220
529707,75.27,5972,-248,11368
529723,74.57,6372,-312,11452
529739,73.87,6556,-272,10676
529755,73.54,6928,140,11780
529771,72.82,7196,-296,10708
529787,71.67,7488,-260,11752
529803,70.85,8364,-48,12016
529819,70.44,8136,-616,10996
529835,70.04,8256,-500,11528
529851,69.23,8736,-132,10832
529867,68.41,9288,-228,11400
529883,67.57,10176,-688,11584
529899,66.76,11332,-3036,11928
529915,65.51,11144,-3580,9964
529931,64.74,11672,-2164,11252
529947,64.43,7432,1708,12288
529963,63.66,9064,12,11384
529979,62.53,10164,172,12436
529995,62.22,10528,612,11328
530011,61.05,10084,-152,11688
530027,59.94,10188,-460,11124
530043,59.22,10208,-448,11068
530059,58.55,9852,-340,10520
530075,57.92,10560,-304,11644
530090,57.30,9968,-472,11700
530105,56.73,10604,-1168,10240
530120,56.58,11816,-1764,11516
530135,56.06,12080,-1964,12608
530150,55.99,10372,-1208,13296
530165,55.53,9596,-108,11996
530180,55.09,8628,-312,10892
530195,54.61,9232,-152,11524
530210,55.03,9296,-880,10912
530225,53.73,8388,-536,10004
530240,53.75,9416,-600,11752
530255,53.34,10792,-1072,11712
530270,53.78,10544,-1064,11708
530285,53.83,9548,-540,11036
530300,53.49,9736,-576,11544
530319,112.80,8872,-756,11588
530338,114.08,9972,-884,11680
530357,113.26,9672,-648,11020
530376,111.99,8936,-636,11804
530395,109.85,8652,-852,12200
530413,106.86,7932,-1028,11344
530431,105.18,7712,-728,12452
530449,103.96,7272,-1008,11396
530467,102.68,7604,-960,11860
530485,103.07,7624,-924,11636
530503,104.72,7308,-796,11152
530521,105.51,7160,-936,11348
530539,104.55,6804,-588,11276
530557,103.59,6260,-912,11976
530575,101.37,6296,-808,11604
530593,102.06,6776,-796,11664
530611,100.57,6356,-920,11360
530629,98.63,5980,-1360,10992
530647,98.34,6204,-504,11140
530665,97.58,6616,-840,12876
530683,95.51,7692,-660,11580
530701,95.59,5988,-1012,11336
530719,94.77,6292,-1200,11796
530737,93.86,6520,-692,11572
530751,35.57,5900,-952,11432
530765,34.93,5944,-732,11644
530783,93.62,6472,-944,12012
530800,88.36,5892,-784,11272
530818,93.47,6040,-932,12804
530835,81.39,5732,-808,11004
530852,87.57,6452,-1424,13448
530869,86.21,6548,-572,12092
530886,80.86,6844,-860,11884
