436944,79.40,10088,-212,10848
436961,79.39,10132,-248,10880
436978,79.39,10144,-144,10980
436995,79.78,9956,-168,10568
437012,79.39,9992,-84,10584
437029,79.75,10004,-104,10972
437046,79.35,10140,-60,10840
437063,79.75,9848,-52,10492
437080,79.35,9868,-44,10076
437097,79.75,9844,-168,10664
437114,79.35,9520,244,9940
437131,79.75,10048,84,11576
437148,79.35,8128,1948,10732
437165,80.55,9500,-1660,9672
437182,80.09,9552,-1100,10984
437199,79.22,7828,-224,10988
437216,79.54,8016,-276,9212
437233,79.44,7856,-876,9924
437250,78.92,7888,-576,10904
437267,79.16,8616,-432,10416
437284,78.96,8008,456,11680
437301,78.36,9028,-1076,10372
437318,78.10,8056,-272,9920
437335,78.24,7800,-108,10256
437352,77.96,8532,-44,10236
437369,77.64,8120,856,11696
437386,77.30,8080,-1008,10928
437403,76.87,7948,-68,11840
437420,76.45,7524,-476,10980
437437,76.39,8168,-144,10280
437454,75.10,7804,156,10108
437471,75.39,7464,-252,11788
437488,75.25,7848,-1240,10516
437504,74.67,7488,-476,11176
437520,73.66,6644,-400,10396
437536,73.04,7440,-24,10644
437552,71.98,7320,-112,10804
437568,70.85,7316,-1304,10996
437584,70.95,7796,-132,10672
437600,69.77,7112,-68,10584
437616,68.94,7608,-828,11332
437632,68.14,7328,-820,11256
437648,67.67,7612,-296,9376
437664,66.39,7228,-848,11032
437680,65.46,7692,-272,10456
437696,64.95,8016,-64,10772
437712,64.83,7412,-620,11068
437728,62.97,8144,-576,10920
437744,61.55,7932,72,10740
437760,60.45,7712,-344,10996
437776,59.34,8672,-472,11380
437792,58.64,7680,-172,10520
437807,57.08,7616,-400,11372
437822,56.80,7444,-268,11184
437837,55.24,7696,-596,11620
437852,54.09,7980,-632,10820
437867,53.37,7504,-176,9968
437882,53.90,6884,-1056,10732
437898,68.58,8012,436,10100
437914,65.82,7828,-456,10576
437932,106.83,7496,8,11916
437950,106.04,6896,-36,11528
437968,107.05,8548,-520,11028
437986,106.28,8144,-76,12084
438006,134.39,7664,-252,11740
438025,110.21,7668,-36,11228
438043,99.56,7964,124,10772
438060,84.96,8204,-160,12332
438078,96.62,7696,-188,11512
438096,102.92,8332,-784,11800
438113,91.26,7740,-396,11612
438132,114.99,7668,-1104,11976
438151,124.37,8176,272,11296
438170,118.44,7420,-148,11544
438188,99.32,8012,-364,12072
438202,23.58,7864,-136,10888
438215,22.60,7536,-464,11376
438228,21.30,7656,-1028,11948
438246,105.56,8096,-736,11816
438264,97.05,8164,-628,12152
438278,27.03,8212,-300,11952
438291,21.73,8096,-148,11356
438304,9.60,8064,-532,11812
438317,8.27,8244,-772,12292
438330,9.45,9160,-668,10164
438343,8.52,16580,8704,22204
438356,6.31,20744,28416,-27556
438368,4.51,32767,-14052,-10488
438381,6.88,32767,412,32767
438394,9.76,2420,-2124,-2160
438407,8.63,-2000,-700,-7996
438420,9.04,-8536,-584,3124
438433,8.37,-29716,416,28528
438446,8.83,2188,-4716,32388
438459,8.32,5656,2264,2720
438472,8.73,17756,332,-6300
438485,8.99,12848,-3960,-2212
438498,8.88,1932,9092,-5740
438510,5.39,22468,52,32767
438522,5.39,19104,8,1768
438534,5.39,7368,148,1524
438546,5.80,16160,-5456,25220
438558,5.80,11632,756,10276
438570,5.80,7700,1892,7124
438582,5.39,9956,-2480,15692
438594,5.80,10236,48,8600
438606,5.39,8876,724,10108
438618,5.39,9108,-1156,14708
438630,5.80,10016,-160,10028
438642,5.80,10244,692,7388
438654,5.39,9336,-1192,14052
438666,5.39,9100,-156,11672
438678,5.39,9912,512,9036
438690,5.80,10100,-996,11392
438702,5.80,9356,136,11004
438714,5.80,9364,136,11604
